#{"t_start": 1761635711.127257, "env_id": "None"}
r,l,t
2071.959463,200,2801.675252
2049.960392,200,2801.968215
6208
1991.483927,200,223.061471
2012.785341,200,223.354081
2009.136088,200,223.634744
2020.666227,200,223.872899
2001.387419,200,225.972047
2031.404075,200,226.277899
1962.248154,200,226.588818
1977.778088,200,226.830668
2003.750369,200,227.137279
1966.849163,200,227.381083
2068.529688,200,227.698874
2001.070326,200,227.933247
2017.134535,200,228.130482
2002.122307,200,228.366352
1994.45832,200,230.309003
1983.235561,200,230.481435
2009.952752,200,230.754436
2008.02657,200,231.009954
2005.288332,200,231.22454
2042.171525,200,231.548328
2024.693154,200,231.825259
2000.791665,200,232.035817
2064.070656,200,232.322128
2012.512026,200,232.593937
2005.324969,200,234.806281
2065.879809,200,235.058183
2062.889264,200,235.331753
2001.115335,200,235.482286
2006.068959,200,235.754445
1984.833191,200,236.02853
2019.273314,200,236.314596
1966.37616,200,236.623979
2022.644889,200,237.820004
2050.461337,200,238.110311
1987.98877,200,240.112171
1997.93517,200,240.406743
1991.213232,200,240.669846
1975.77949,200,240.883836
2013.133399,200,241.160123
2035.147786,200,241.412699
1957.437602,200,241.705451
2010.15351,200,241.915625
1995.969236,200,242.151211
1996.079962,200,242.430367
2016.271939,200,242.736742
1982.247744,200,244.531822
1983.264918,200,244.76101
2028.924958,200,245.063515
1971.11334,200,245.330879
2047.340512,200,245.52058
1993.751734,200,245.736034
2068.227634,200,245.962557
1991.459184,200,246.16126
2014.777021,200,246.40873
1993.463509,200,246.65717
2066.876638,200,249.009467
1975.215376,200,249.303347
1956.378631,200,249.535588
2052.184308,200,249.779943
2020.236969,200,250.121428
1929.196458,200,250.397542
2052.941938,200,250.61093
1972.900795,200,250.901824
1990.618776,200,251.104168
2011.251113,200,251.363055
1966.902385,200,253.488605
2017.98638,200,253.727324
2001.192235,200,254.024679
2014.754308,200,254.258074
2010.433866,200,254.501241
2028.415255,200,254.76295
1999.700243,200,254.972129
1996.677704,200,255.198593
1991.193438,200,255.400526
1978.456765,200,255.615124
1989.136722,200,257.58996
2023.502323,200,257.998512
2049.827042,200,258.232226
1948.860919,200,258.560572
1964.261282,200,258.828206
2010.611194,200,259.134115
2002.95483,200,259.406731
1979.497417,200,260.609104
2036.601316,200,260.961413
1944.858358,200,261.176986
2002.453783,200,261.41131
1981.827412,200,263.354527
2026.936092,200,263.690252
2013.416452,200,263.909048
2038.618181,200,264.233419
2032.274908,200,264.461805
2002.533568,200,264.799588
2055.488328,200,265.00713
1972.583654,200,265.317047
1994.369344,200,265.565645
2042.351688,200,265.765642
1995.771471,200,267.716786
2038.380401,200,267.964792
1948.501311,200,268.152396
2010.191246,200,268.499542
2035.617531,200,268.779816
1989.071818,200,269.080556
2012.401628,200,269.423267
2006.870687,200,269.703622
2040.876988,200,269.968759
1993.32623,200,270.265706
2028.810317,200,272.140924
2009.74203,200,272.390375
1948.902291,200,272.685518
1996.324711,200,273.028246
2016.017584,200,273.193036
1952.665942,200,273.454659
1983.129148,200,273.684704
2049.296039,200,273.94268
1998.137085,200,274.284927
2023.012386,200,274.514672
2046.482124,200,276.505749
1968.4487,200,276.692284
2012.308832,200,277.003818
2016.864374,200,277.299679
2056.251577,200,277.577256
2014.105421,200,277.831973
2072.046029,200,278.158246
2002.68891,200,278.405675
1999.026664,200,278.657091
2007.714898,200,278.889235
1990.005311,200,279.193521
1988.437098,200,281.42817
2024.372733,200,281.642766
2035.88479,200,281.912848
2026.829852,200,282.160403
1987.759686,200,282.413682
1996.916214,200,283.563135
2000.294059,200,283.822505
2011.577324,200,284.077559
1992.300307,200,284.408657
1983.855626,200,284.611802
2029.306804,200,286.256069
1985.773403,200,286.536361
1980.475482,200,286.788337
2018.434644,200,287.033082
2005.769104,200,287.317599
1934.85642,200,287.614694
1983.845044,200,287.909505
1993.895952,200,288.1396
2049.878235,200,288.350785
1952.914685,200,288.562058
1990.199842,200,290.171555
2001.543268,200,290.516515
2018.71495,200,290.669455
1955.510075,200,290.805816
1994.39989,200,290.928527
1967.32799,200,291.097595
1972.671814,200,291.330683
2001.307115,200,291.484685
1974.338871,200,291.683022
2019.95599,200,291.805028
2039.193809,200,293.15081
1987.084527,200,293.308814
1935.583177,200,293.481705
2022.499932,200,293.603878
2031.07109,200,293.725735
2018.736596,200,293.874743
1995.216012,200,294.021123
2025.176536,200,294.160694
2042.532125,200,294.307229
2020.920508,200,294.454246
2025.034629,200,294.654249
2026.236916,200,295.846565
1953.684068,200,295.977336
2034.740102,200,296.12728
1988.452272,200,296.27212
1993.265039,200,296.415171
2051.935209,200,296.540373
1998.462966,200,296.660836
2036.898848,200,296.785048
2008.281218,200,296.904891
2033.26295,200,297.025679
2010.590348,200,298.18237
1993.537539,200,298.318601
2012.424796,200,298.448906
2021.169627,200,298.565248
2055.33958,200,299.124593
2004.94819,200,299.245851
2033.274843,200,299.368765
2009.521055,200,299.493338
2010.864897,200,299.613533
2026.647965,200,299.731193
2005.547217,200,300.849388
2025.240386,200,300.991431
2028.244688,200,301.114145
2008.886753,200,301.232848
2034.902668,200,301.351122
1997.220684,200,301.475771
2029.066223,200,301.593302
2031.544995,200,301.721348
1998.191387,200,301.867509
1994.374432,200,301.993944
1981.681231,200,303.023228
2003.913636,200,303.158176
2017.116999,200,303.282206
