#{"t_start": 1760372762.3799906, "env_id": "None"}
r,l,t
-2410.800001,200,512.669307
-2767.100002,200,512.800904
-3107.29999,200,512.941924
-3230.500007,200,522.515072
-2636.499998,200,522.642855
-6328.499983,200,522.755337
-2826.900004,200,522.870724
-2218.100001,200,522.998729
-2744.400002,200,523.110352
-3107.500004,200,523.215314
-3391.199995,200,523.324425
-3544.300003,200,523.472759
-2988.000007,200,523.578672
-4833.799992,200,523.704932
-2682.900003,200,523.829246
-2197.099996,200,523.978545
-2548.100003,200,524.140276
-2736.100006,200,524.276985

-2032.942935,200,346.102092
-1175.876898,200,346.283368
-1147.276511,200,346.426358
-1252.703931,200,347.870196
-5124.274058,200,348.006107
-1717.26396,200,348.195012
-3032.131799,200,348.352004
-690.929912,200,348.495001
-1258.693483,200,348.639001
-1199.342911,200,348.779016
-8418.149738,200,350.355044
-1640.945232,200,350.524077
-2175.781827,200,350.705096
-1243.690733,200,350.879251
-1219.453483,200,351.024243
-8603.36458,200,351.158336
-1521.924918,200,351.291996
-2013.82088,200,351.442344
-3271.544017,200,351.573328
-4008.248091,200,351.702328
-1250.964103,200,351.829945
-2212.462885,200,353.154495
-4873.739669,200,353.331955
-1197.522556,200,353.502573
-1231.605348,200,353.636588
-1303.982041,200,353.769096
-7179.287657,200,353.902095
-731.932135,200,354.029875
-6497.386167,200,355.464087
-1460.36755,200,355.590999
-1217.080407,200,355.718563
-1205.518402,200,357.287925
-1256.389644,200,357.472904
-1259.269368,200,357.616872
-7861.820744,200,357.760787
-7779.536665,200,357.895702
-1255.699594,200,358.028698
-8154.531434,200,358.155704
-5944.178574,200,358.305671
-1279.183801,200,358.468263
-1185.444572,200,358.600264
-671.830498,200,359.908907
-649.600003,200,360.121137
-1835.608087,200,360.268127
-1286.314374,200,360.402771
-7207.734471,200,360.54477
-8249.956457,200,360.676141
-1240.925969,200,360.856488
-2197.844868,200,360.995584
-2935.714417,200,361.136593
-2360.790671,200,361.262585
-3073.660841,200,362.629428
-2352.055612,200,362.81545
-1704.247539,200,364.228837
-6236.810197,200,364.376745
-4503.167013,200,364.539218
-1192.224049,200,364.700532
-1216.753794,200,364.83862
-7579.57545,200,364.975445
-1393.158024,200,365.111437
-1243.298228,200,365.381048
-2031.35442,200,366.746521
-2042.326867,200,366.943646
-1474.595404,200,367.125004
-675.79419,200,367.265017
-643.664816,200,367.397098
-578.185173,200,367.530015
-1161.524949,200,367.659004
-667.599999,200,367.788464
-1318.940985,200,367.915353
-2619.834642,200,368.048355
-1224.147771,200,368.205529
-639.600002,200,369.603411
-1204.512328,200,369.764435
-4506.824258,200,369.92151
-634.964264,200,370.083225
-7086.754152,200,370.308976
-1236.150042,200,370.594859
-6851.494075,200,372.147508
-1211.587803,200,372.300954
-1195.856784,200,372.465261
-2128.861011,200,372.606594
-681.170449,200,373.979661
-1862.624666,200,374.160582
-1265.188628,200,374.318652
-1167.756329,200,374.459087
-1405.790462,200,374.589176
-8322.709824,200,374.767111
-1114.998552,200,374.926025
-1261.112761,200,375.080011
-3910.626915,200,375.207026
-1175.750819,200,375.332018
-631.953082,200,376.907471
-1283.341065,200,377.097502
-1630.843787,200,377.275605
-1470.63932,200,377.448294
-587.500002,200,377.587387
-5186.428772,200,377.72034
-1234.779771,200,377.8483
-1277.554053,200,377.97738
-5827.626868,200,378.102819
-1288.080804,200,378.228906
-6393.301489,200,379.648993
-1393.903649,200,381.190416
-2045.950804,200,381.325849
-8339.460428,200,381.461841
-1245.833619,200,381.598845
-7402.848018,200,381.746096
-1246.71105,200,381.880949
-1191.324776,200,382.060111
-8267.939535,200,382.281943
-1352.142589,200,382.449946
-1194.357506,200,382.586036
-5885.591552,200,383.953571
-7341.628235,200,384.121351
-1485.932894,200,384.287754
-6031.325243,200,384.456841
-1608.46895,200,384.627203
-1974.752242,200,384.773194
-1256.31566,200,384.912193
-8108.514137,200,385.037293
-8205.043586,200,385.172687
-1189.280908,200,385.304782
-1178.847231,200,386.725309
-1248.858043,200,386.920775
-593.066165,200,387.116629
-1977.21021,200,387.262654
-1198.461411,200,387.402863
-721.915508,200,388.867773
-2446.866796,200,389.016774
-618.6179,200,389.146854
-1251.67355,200,389.288151
-1998.47524,200,389.424073
-1433.174137,200,390.97445
-1284.040053,200,391.154961
-1207.840681,200,391.345668
-2086.03869,200,391.503333
-8493.92874,200,391.637259
-7491.483007,200,391.770283
-3992.838921,200,391.899783
-2315.425699,200,392.075938
-1188.50746,200,392.217158
-7239.198232,200,392.35716
-1161.526095,200,393.62086
-1296.249791,200,393.817243
-4826.980805,200,393.966245
-639.710016,200,394.103253
-1372.759179,200,394.235243
-3672.218552,200,394.388527
-670.483942,200,394.545855
-1237.74617,200,394.678862
-1217.138905,200,394.805173
-1325.537297,200,394.939095
-5904.312139,200,396.427251
-1253.093744,200,398.01077
-5581.70693,200,398.230922
-1158.923537,200,398.395924
-1109.164125,200,398.528972
-8239.76016,200,398.664994
-6759.107715,200,398.793238
-1255.858444,200,398.921651
-1798.492353,200,399.054752
-1213.990605,200,399.183746
-754.940469,200,399.321377
-2180.873423,200,400.726578
-1174.126172,200,400.9135
-2220.578617,200,401.075495
-4464.62406,200,401.220499
-7584.565522,200,401.356763
-6191.848734,200,401.490364
-2155.372905,200,401.658309
-3011.816575,200,401.827603
-1188.541879,200,402.012737
-627.654857,200,402.163749
-4335.396404,200,403.577665
-7321.39606,200,403.76667
-2293.488976,200,404.032906
-1264.463904,200,404.231416
-3031.329182,200,406.013308
-2064.804147,200,406.19804
-1256.74651,200,406.382039
-681.836206,200,406.541276
-1155.932673,200,406.695729
-1860.335995,200,406.875789
-1413.536182,200,408.403323
-1360.162337,200,408.641605
-7489.76634,200,408.900949
-1198.850847,200,409.121565
-6116.983459,200,409.285586
-1327.326823,200,409.428315
-1192.148112,200,409.558316
-7126.705068,200,409.687362
-1149.184416,200,409.821373
-1805.58401,200,409.956444
-8383.933289,200,410.0844
-1264.366552,200,411.511247
-8777.180441,200,411.680399
-1209.392943,200,411.82168
-1161.869885,200,411.973551
-1263.030706,200,412.137965
-8075.134924,200,412.409567
-1181.510514,200,412.573674
-7126.009351,200,412.710683
-1205.928384,200,414.137314
-6877.402412,200,414.304321
-2219.431528,200,415.828311
-3336.682809,200,416.004556
-1302.993435,200,416.156628
-1220.851966,200,416.292557
-1173.599595,200,416.423546
-2426.498524,200,416.594582
-1236.914536,200,416.753943
-1159.514586,200,416.881985
-1434.625927,200,417.013988
-1366.571793,200,417.149048
-602.390665,200,418.583752
-6259.902984,200,418.767121
-2110.304321,200,418.952641
-7776.01687,200,419.114653
-1258.989698,200,419.258169
-2450.946313,200,419.391169
-1169.724651,200,419.52217
-7361.709588,200,419.657666
-1996.857092,200,419.790091
-1208.451506,200,419.92428
-1232.792424,200,421.392694
-7059.243511,200,421.58486
-3185.440279,200,421.741868
-5758.740245,200,423.334324
-1299.054003,200,423.46441
-2646.054588,200,423.598361
-1909.693197,200,423.729564
-1198.643021,200,423.870607
-609.900001,200,424.037599
-1222.192066,200,424.202876
-1834.805944,200,424.443896
-1145.901385,200,425.907243
-2004.970458,200,426.070256
-1129.745524,200,426.212255
-5336.304847,200,426.360114
